SalesAmount,TotalProductCost,ProductStandardCost,UnitPriceDiscountPct,ExtendedAmount,UnitPrice,OrderQuantity,SalesTerritoryId,OrderDate,ProductId,SalesOrderLineId,Channel,SalesOrder,CustomerId,ResellerId
40.37,24.06,12.03,0,40.37,20.19,2,1,2017-08-09,220,43867009,,,-1,145
20.19,12.03,12.03,0,20.19,20.19,1,1,2017-08-09,212,43867010,,,-1,145
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2017-08-09,351,43867011,,,-1,145
20.75,22.82,5.71,0,20.75,5.19,4,1,2017-08-09,223,43867012,,,-1,145
1429.41,1234.06,617.03,0,1429.41,714.7,2,1,2017-08-09,296,43867013,,,-1,145
722.59,623.84,623.84,0,722.59,722.59,1,1,2017-08-09,307,43867014,,,-1,145
2167.78,1871.52,623.84,0,2167.78,722.59,3,1,2017-08-09,293,43867015,,,-1,145
1637.4,1413.62,706.81,0,1637.4,818.7,2,1,2017-08-09,292,43867016,,,-1,145
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2017-08-09,350,43867017,,,-1,145
28.84,31.72,31.72,0,28.84,28.84,1,1,2017-08-09,235,43867018,,,-1,145
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2017-08-10,310,43868001,,,-1,478
714.7,617.03,617.03,0,714.7,714.7,1,1,2017-08-10,304,43869001,,,-1,650
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,1,2017-08-10,348,43869002,,,-1,650
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2017-08-10,350,43869003,,,-1,650
1619.52,1398.19,699.09,0,1619.52,809.76,2,1,2017-08-10,300,43869004,,,-1,650
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,1,2017-08-10,344,43869005,,,-1,650
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2017-08-10,345,43869006,,,-1,650
714.7,617.03,617.03,0,714.7,714.7,1,1,2017-08-10,296,43869007,,,-1,650
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,1,2017-08-10,347,43869008,,,-1,650
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,1,2017-08-10,351,43869009,,,-1,650
1445.19,1247.68,623.84,0,1445.19,722.59,2,1,2017-08-10,293,43869010,,,-1,650
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-08-11,322,43870001,,,-1,107
838.92,826.29,413.15,0,838.92,419.46,2,2,2017-08-11,326,43870002,,,-1,107
86.52,95.17,31.72,0,86.52,28.84,3,2,2017-08-11,232,43870003,,,-1,107
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-08-11,342,43870004,,,-1,107
874.79,884.71,884.71,0,874.79,874.79,1,2,2017-08-11,319,43870005,,,-1,107
5.19,5.71,5.71,0,5.19,5.19,1,3,2017-08-11,223,43871001,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-08-11,324,43871002,,,-1,527
367.88,362.97,181.49,0,367.88,183.94,2,3,2017-08-11,270,43871003,,,-1,527
40.37,24.06,12.03,0,40.37,20.19,2,3,2017-08-11,212,43871004,,,-1,527
874.79,884.71,884.71,0,874.79,874.79,1,3,2017-08-11,319,43871005,,,-1,527
183.94,181.49,181.49,0,183.94,183.94,1,3,2017-08-11,262,43871006,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-08-11,326,43871007,,,-1,527
57.68,63.45,31.72,0,57.68,28.84,2,3,2017-08-11,232,43871008,,,-1,527
2624.38,2654.12,884.71,0,2624.38,874.79,3,3,2017-08-11,315,43871009,,,-1,527
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,3,2017-08-11,314,43871010,,,-1,527
80.75,48.11,12.03,0,80.75,20.19,4,3,2017-08-11,215,43871011,,,-1,527
838.92,826.29,413.15,0,838.92,419.46,2,3,2017-08-11,322,43871012,,,-1,527
1258.38,1239.44,413.15,0,1258.38,419.46,3,3,2017-08-11,342,43871013,,,-1,527
80.75,48.11,12.03,0,80.75,20.19,4,3,2017-08-11,220,43871014,,,-1,527
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-13,328,43872001,,,-1,240
20.19,12.03,12.03,0,20.19,20.19,1,4,2017-08-13,215,43872002,,,-1,240
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2017-08-13,319,43872003,,,-1,240
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2017-08-13,317,43872004,,,-1,240
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-13,332,43872005,,,-1,240
40.37,24.06,12.03,0,40.37,20.19,2,4,2017-08-13,220,43872006,,,-1,240
80.75,48.11,12.03,0,80.75,20.19,4,4,2017-08-13,212,43872007,,,-1,240
367.88,362.97,181.49,0,367.88,183.94,2,4,2017-08-13,262,43872008,,,-1,240
356.9,352.14,352.14,0,356.9,356.9,1,4,2017-08-13,275,43872009,,,-1,240
178.58,176.2,176.2,0,178.58,178.58,1,4,2017-08-13,285,43872010,,,-1,240
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,4,2017-08-13,314,43872011,,,-1,240
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2017-08-13,315,43872012,,,-1,240
874.79,884.71,884.71,0,874.79,874.79,1,4,2017-08-13,316,43872013,,,-1,240
115.36,126.9,31.72,0,115.36,28.84,4,4,2017-08-13,235,43872014,,,-1,240
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-13,322,43872015,,,-1,240
20.75,22.82,5.71,0,20.75,5.19,4,4,2017-08-13,223,43872016,,,-1,240
2516.75,2478.88,413.15,0,2516.75,419.46,6,4,2017-08-13,342,43873001,,,-1,78
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-08-13,330,43873002,,,-1,78
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2017-08-13,310,43873003,,,-1,78
919.69,907.43,181.49,0,919.69,183.94,5,4,2017-08-13,264,43873004,,,-1,78
919.69,907.43,181.49,0,919.69,183.94,5,4,2017-08-13,270,43873005,,,-1,78
874.79,884.71,884.71,0,874.79,874.79,1,4,2017-08-13,316,43873006,,,-1,78
178.58,176.2,176.2,0,178.58,178.58,1,4,2017-08-13,285,43873007,,,-1,78
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2017-08-13,334,43873008,,,-1,78
535.74,528.6,176.2,0,535.74,178.58,3,4,2017-08-13,253,43873009,,,-1,78
4373.97,4423.54,884.71,0,4373.97,874.79,5,4,2017-08-13,319,43873010,,,-1,78
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,2017-08-13,322,43873011,,,-1,78
1070.69,1056.42,352.14,0,1070.69,356.9,3,4,2017-08-13,276,43873012,,,-1,78
838.92,826.29,413.15,0,838.92,419.46,2,4,2017-08-13,338,43873013,,,-1,78
874.79,884.71,884.71,0,874.79,874.79,1,4,2017-08-13,317,43873014,,,-1,78
100.93,60.14,12.03,0,100.93,20.19,5,4,2017-08-13,212,43873015,,,-1,78
419.46,413.15,413.15,0,419.46,419.46,1,4,2017-08-13,332,43873016,,,-1,78
40.37,24.06,12.03,0,40.37,20.19,2,4,2017-08-13,220,43873017,,,-1,78
5248.76,5308.25,884.71,0,5248.76,874.79,6,4,2017-08-13,315,43873018,,,-1,78
551.81,544.46,181.49,0,551.81,183.94,3,4,2017-08-13,272,43873019,,,-1,78
2516.75,2478.88,413.15,0,2516.75,419.46,6,4,2017-08-13,324,43873020,,,-1,78
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,2017-08-13,328,43873021,,,-1,78
28.84,31.72,31.72,0,28.84,28.84,1,4,2017-08-13,235,43873022,,,-1,78
144.2,158.62,31.72,0,144.2,28.84,5,4,2017-08-13,232,43873023,,,-1,78
28.84,31.72,31.72,0,28.84,28.84,1,4,2017-08-13,229,43873024,,,-1,78
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2017-08-13,326,43873025,,,-1,78
367.88,362.97,181.49,0,367.88,183.94,2,4,2017-08-13,262,43873026,,,-1,78
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2017-08-13,314,43873027,,,-1,78
2141.39,2112.84,352.14,0,2141.39,356.9,6,4,2017-08-13,275,43873028,,,-1,78
419.46,413.15,413.15,0,419.46,419.46,1,3,2017-08-13,328,43874001,,,-1,22
12149.96,11388.57,1898.09,0,12149.96,2024.99,6,5,2017-08-13,351,43875001,,,-1,278
1429.41,1234.06,617.03,0,1429.41,714.7,2,5,2017-08-13,304,43875002,,,-1,278
818.7,706.81,706.81,0,818.7,818.7,1,5,2017-08-13,292,43875003,,,-1,278
11.4,6.79,3.4,0,11.4,5.7,2,5,2017-08-13,218,43875004,,,-1,278
57.68,63.45,31.72,0,57.68,28.84,2,5,2017-08-13,232,43875005,,,-1,278
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,5,2017-08-13,347,43875006,,,-1,278
12239.96,11472.93,1912.15,0,12239.96,2039.99,6,5,2017-08-13,344,43875007,,,-1,278
40.37,24.06,12.03,0,40.37,20.19,2,5,2017-08-13,212,43875008,,,-1,278
3612.97,3119.2,623.84,0,3612.97,722.59,5,5,2017-08-13,307,43875009,,,-1,278
23190.65,22945.85,1912.15,0,23663.93,1971.99,12,5,2017-08-13,346,43875010,,,-1,278
809.76,699.09,699.09,0,809.76,809.76,1,5,2017-08-13,300,43875011,,,-1,278
24938.48,24675.23,1898.09,0,25447.42,1957.49,13,5,2017-08-13,348,43875012,,,-1,278
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,5,2017-08-13,345,43875013,,,-1,278
16199.95,15184.76,1898.09,0,16199.95,2024.99,8,5,2017-08-13,349,43875014,,,-1,278
1429.41,1234.06,617.03,0,1429.41,714.7,2,5,2017-08-13,296,43875015,,,-1,278
10.37,11.41,5.71,0,10.37,5.19,2,5,2017-08-13,223,43875016,,,-1,278
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,5,2017-08-13,350,43875017,,,-1,278
86.52,95.17,31.72,0,86.52,28.84,3,5,2017-08-13,235,43875018,,,-1,278
100.93,60.14,12.03,0,100.93,20.19,5,5,2017-08-13,215,43875019,,,-1,278
2167.78,1871.52,623.84,0,2167.78,722.59,3,5,2017-08-13,293,43875020,,,-1,278
57.68,63.45,31.72,0,57.68,28.84,2,5,2017-08-13,229,43875021,,,-1,278
838.92,826.29,413.15,0,838.92,419.46,2,2,2017-08-14,326,43876001,,,-1,270
874.79,884.71,884.71,0,874.79,874.79,1,2,2017-08-14,319,43876002,,,-1,270
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2017-08-14,328,43876003,,,-1,270
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,2017-08-14,315,43876004,,,-1,270
367.88,362.97,181.49,0,367.88,183.94,2,2,2017-08-14,262,43876005,,,-1,270
838.92,826.29,413.15,0,838.92,419.46,2,2,2017-08-14,324,43876006,,,-1,270
838.92,826.29,413.15,0,838.92,419.46,2,2,2017-08-14,342,43876007,,,-1,270
367.88,362.97,181.49,0,367.88,183.94,2,2,2017-08-14,270,43876008,,,-1,270
115.36,126.9,31.72,0,115.36,28.84,4,1,2017-08-14,232,43877001,,,-1,73
40.37,24.06,12.03,0,40.37,20.19,2,1,2017-08-14,215,43877002,,,-1,73
28.5,16.98,3.4,0,28.5,5.7,5,1,2017-08-14,218,43877003,,,-1,73
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,1,2017-08-14,344,43877004,,,-1,73
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,1,2017-08-14,348,43877005,,,-1,73
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,1,2017-08-14,347,43877006,,,-1,73
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,1,2017-08-14,351,43877007,,,-1,73
28.84,31.72,31.72,0,28.84,28.84,1,1,2018-02-08,235,43877008,,,-1,73
20.19,12.03,12.03,0,20.19,20.19,1,1,2018-02-08,220,43877009,,,-1,73
40.37,24.06,12.03,0,40.37,20.19,2,1,2018-02-08,212,43877010,,,-1,73
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,2,2018-04-08,345,43878001,,,-1,144
2039.99,1912.15,1912.15,0,2039.99,2039.99,1,2,2018-04-08,344,43878002,,,-1,144
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,326,43879001,,,-1,569
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-04-08,328,43879002,,,-1,569
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,322,43879003,,,-1,569
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-04-08,330,43879004,,,-1,569
57.68,63.45,31.72,0,57.68,28.84,2,6,2018-04-08,232,43879005,,,-1,569
735.75,725.94,181.49,0,735.75,183.94,4,6,2018-04-08,262,43879006,,,-1,569
115.36,126.9,31.72,0,115.36,28.84,4,6,2018-04-08,229,43879007,,,-1,569
1677.84,1652.59,413.15,0,1677.84,419.46,4,6,2018-04-08,342,43879008,,,-1,569
551.81,544.46,181.49,0,551.81,183.94,3,6,2018-04-08,272,43879009,,,-1,569
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-04-08,315,43879010,,,-1,569
367.88,362.97,181.49,0,367.88,183.94,2,6,2018-04-08,264,43879011,,,-1,569
28.84,31.72,31.72,0,28.84,28.84,1,6,2018-04-08,235,43879012,,,-1,569
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-04-08,334,43879013,,,-1,569
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,332,43879014,,,-1,569
551.81,544.46,181.49,0,551.81,183.94,3,6,2018-04-08,270,43879015,,,-1,569
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-04-08,338,43879016,,,-1,569
100.93,60.14,12.03,0,100.93,20.19,5,6,2018-04-08,215,43879017,,,-1,569
2624.38,2654.12,884.71,0,2624.38,874.79,3,6,2018-04-08,319,43879018,,,-1,569
874.79,884.71,884.71,0,874.79,874.79,1,6,2018-04-08,317,43879019,,,-1,569
535.74,528.6,176.2,0,535.74,178.58,3,6,2018-04-08,285,43879020,,,-1,569
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-04-08,316,43879021,,,-1,569
80.75,48.11,12.03,0,80.75,20.19,4,6,2018-04-08,212,43879022,,,-1,569
100.93,60.14,12.03,0,100.93,20.19,5,6,2018-04-08,220,43879023,,,-1,569
892.9,881,176.2,0,892.9,178.58,5,6,2018-04-08,253,43879024,,,-1,569
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2018-04-08,314,43879025,,,-1,569
63.87,74.17,5.71,0,65.18,5.01,13,6,2018-04-08,223,43879026,,,-1,569
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,322,43880001,,,-1,336
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-04-08,316,43880002,,,-1,336
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,326,43880003,,,-1,336
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-04-08,342,43880004,,,-1,336
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-04-08,334,43880005,,,-1,336
178.58,176.2,176.2,0,178.58,178.58,1,6,2018-04-08,285,43880006,,,-1,336
356.9,352.14,352.14,0,356.9,356.9,1,6,2018-04-08,275,43880007,,,-1,336
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,6,2018-04-08,314,43880008,,,-1,336
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-04-08,317,43880009,,,-1,336
367.88,362.97,181.49,0,367.88,183.94,2,6,2018-04-08,262,43880010,,,-1,336
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-04-08,319,43880011,,,-1,336
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-04-08,330,43880012,,,-1,336
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-04-08,338,43880013,,,-1,336
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,3,2018-04-08,349,43881001,,,-1,346
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,3,2018-04-08,351,43881002,,,-1,346
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,3,2018-04-08,345,43881003,,,-1,346
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,3,2018-04-08,347,43881004,,,-1,346
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,3,2018-04-08,350,43881005,,,-1,346
57.68,63.45,31.72,0,57.68,28.84,2,3,2018-04-08,229,43881006,,,-1,346
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,3,2018-04-08,346,43881007,,,-1,346
104.24,71.32,3.4,0,109.73,5.23,21,3,2018-04-08,218,43881008,,,-1,346
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,6,2018-04-08,351,43882001,,,-1,335
367.88,362.97,181.49,0,367.88,183.94,2,2,2018-05-08,264,43883001,,,-1,684
356.9,352.14,352.14,0,356.9,356.9,1,2,2018-05-08,275,43883002,,,-1,684
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-05-08,328,43883003,,,-1,684
419.46,413.15,413.15,0,419.46,419.46,1,2,2018-05-08,338,43883004,,,-1,684
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-05-08,342,43883005,,,-1,684
10.37,11.41,5.71,0,10.37,5.19,2,2,2018-05-08,223,43883006,,,-1,684
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-05-08,322,43883007,,,-1,684
178.58,176.2,176.2,0,178.58,178.58,1,2,2018-05-08,253,43883008,,,-1,684
183.94,181.49,181.49,0,183.94,183.94,1,2,2018-05-08,262,43883009,,,-1,684
535.74,528.6,176.2,0,535.74,178.58,3,2,2018-05-08,285,43883010,,,-1,684
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,2,2018-05-08,310,43883011,,,-1,684
1258.38,1239.44,413.15,0,1258.38,419.46,3,2,2018-05-08,326,43883012,,,-1,684
2624.38,2654.12,884.71,0,2624.38,874.79,3,2,2018-05-08,319,43883013,,,-1,684
1749.59,1769.42,884.71,0,1749.59,874.79,2,2,2018-05-08,315,43883014,,,-1,684
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-05-08,324,43883015,,,-1,684
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,2,2018-05-08,314,43883016,,,-1,684
838.92,826.29,413.15,0,838.92,419.46,2,2,2018-05-08,332,43883017,,,-1,684
2144.11,1851.08,617.03,0,2144.11,714.7,3,3,2018-05-08,304,43884001,,,-1,623
80.75,48.11,12.03,0,80.75,20.19,4,3,2018-05-08,215,43884002,,,-1,623
2429.28,2097.28,699.09,0,2429.28,809.76,3,3,2018-05-08,300,43884003,,,-1,623
288.4,317.24,31.72,0,288.4,28.84,10,3,2018-05-08,232,43884004,,,-1,623
20249.94,18980.94,1898.09,0,20249.94,2024.99,10,3,2018-05-08,350,43884005,,,-1,623
10124.97,9490.47,1898.09,0,10124.97,2024.99,5,3,2018-05-08,349,43884006,,,-1,623
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,3,2018-05-08,346,43884007,,,-1,623
2456.1,2120.43,706.81,0,2456.1,818.7,3,3,2018-05-08,292,43884008,,,-1,623
100.93,60.14,12.03,0,100.93,20.19,5,3,2018-05-08,220,43884009,,,-1,623
8099.98,7592.38,1898.09,0,8099.98,2024.99,4,3,2018-05-08,351,43884010,,,-1,623
173.04,190.35,31.72,0,173.04,28.84,6,3,2018-05-08,235,43884011,,,-1,623
722.59,623.84,623.84,0,722.59,722.59,1,3,2018-05-08,307,43884012,,,-1,623
16319.95,15297.24,1912.15,0,16319.95,2039.99,8,3,2018-05-08,344,43884013,,,-1,623
41.49,45.64,5.71,0,41.49,5.19,8,3,2018-05-08,223,43884014,,,-1,623
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,3,2018-05-08,348,43884015,,,-1,623
2144.11,1851.08,617.03,0,2144.11,714.7,3,3,2018-05-08,296,43884016,,,-1,623
27055.76,26770.16,1912.15,0,27607.92,1971.99,14,3,2018-05-08,345,43884017,,,-1,623
80.75,48.11,12.03,0,80.75,20.19,4,3,2018-05-08,212,43884018,,,-1,623
8159.98,7648.62,1912.15,0,8159.98,2039.99,4,3,2018-05-08,347,43884019,,,-1,623
22.8,13.59,3.4,0,22.8,5.7,4,3,2018-05-08,218,43884020,,,-1,623
722.59,623.84,623.84,0,722.59,722.59,1,3,2018-05-08,293,43884021,,,-1,623
28.84,31.72,31.72,0,28.84,28.84,1,3,2018-05-08,229,43884022,,,-1,623
22.8,13.59,3.4,0,22.8,5.7,4,4,2018-06-08,219,43885001,,,-1,492
45.6,27.17,3.4,0,45.6,5.7,8,4,2018-06-08,218,43885002,,,-1,492
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-06-08,315,43886001,,,-1,317
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-06-08,328,43886002,,,-1,317
367.88,362.97,181.49,0,367.88,183.94,2,6,2018-06-08,264,43886003,,,-1,317
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-06-08,338,43886004,,,-1,317
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-06-08,317,43886005,,,-1,317
60.56,36.08,12.03,0,60.56,20.19,3,6,2018-06-08,220,43886006,,,-1,317
31.12,34.23,5.71,0,31.12,5.19,6,6,2018-06-08,223,43886007,,,-1,317
20.19,12.03,12.03,0,20.19,20.19,1,6,2018-06-08,215,43886008,,,-1,317
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-06-08,319,43886009,,,-1,317
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-06-08,342,43886010,,,-1,317
2097.29,2065.73,413.15,0,2097.29,419.46,5,6,2018-06-08,322,43886011,,,-1,317
356.9,352.14,352.14,0,356.9,356.9,1,6,2018-06-08,276,43886012,,,-1,317
28.84,31.72,31.72,0,28.84,28.84,1,6,2018-06-08,235,43886013,,,-1,317
183.94,181.49,181.49,0,183.94,183.94,1,6,2018-06-08,272,43886014,,,-1,317
874.79,884.71,884.71,0,874.79,874.79,1,6,2018-06-08,316,43886015,,,-1,317
178.58,176.2,176.2,0,178.58,178.58,1,6,2018-06-08,253,43886016,,,-1,317
144.2,158.62,31.72,0,144.2,28.84,5,6,2018-06-08,229,43886017,,,-1,317
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-06-08,334,43886018,,,-1,317
1258.38,1239.44,413.15,0,1258.38,419.46,3,6,2018-06-08,326,43886019,,,-1,317
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,6,2018-06-08,314,43886020,,,-1,317
115.36,126.9,31.72,0,115.36,28.84,4,6,2018-06-08,232,43886021,,,-1,317
419.46,413.15,413.15,0,419.46,419.46,1,5,2018-06-08,332,43887001,,,-1,548
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-06-08,330,43888001,,,-1,136
874.79,884.71,884.71,0,874.79,874.79,1,6,2018-06-08,316,43888002,,,-1,136
357.16,352.4,176.2,0,357.16,178.58,2,6,2018-06-08,285,43888003,,,-1,136
183.94,181.49,181.49,0,183.94,183.94,1,6,2018-06-08,262,43888004,,,-1,136
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-06-08,338,43888005,,,-1,136
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-06-08,322,43888006,,,-1,136
2146.96,2171.29,2171.29,0,2146.96,2146.96,1,6,2018-06-08,314,43888007,,,-1,136
1749.59,1769.42,884.71,0,1749.59,874.79,2,6,2018-06-08,317,43888008,,,-1,136
4373.97,4423.54,884.71,0,4373.97,874.79,5,6,2018-06-08,315,43888009,,,-1,136
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-06-08,342,43888010,,,-1,136
367.88,362.97,181.49,0,367.88,183.94,2,6,2018-06-08,272,43888011,,,-1,136
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-06-08,328,43888012,,,-1,136
838.92,826.29,413.15,0,838.92,419.46,2,6,2018-06-08,332,43888013,,,-1,136
183.94,181.49,181.49,0,183.94,183.94,1,6,2018-06-08,264,43888014,,,-1,136
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,6,2018-07-08,351,43889001,,,-1,661
57.68,63.45,31.72,0,57.68,28.84,2,6,2018-07-08,235,43889002,,,-1,661
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,6,2018-07-08,344,43890001,,,-1,354
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2018-07-08,350,43890002,,,-1,354
14279.96,13385.08,1912.15,0,14279.96,2039.99,7,6,2018-07-08,346,43890003,,,-1,354
4079.99,3824.31,1912.15,0,4079.99,2039.99,2,6,2018-07-08,347,43890004,,,-1,354
2167.78,1871.52,623.84,0,2167.78,722.59,3,6,2018-07-08,293,43890005,,,-1,354
10199.97,9560.77,1912.15,0,10199.97,2039.99,5,6,2018-07-08,345,43890006,,,-1,354
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2018-07-08,349,43890007,,,-1,354
722.59,623.84,623.84,0,722.59,722.59,1,6,2018-07-08,307,43890008,,,-1,354
714.7,617.03,617.03,0,714.7,714.7,1,6,2018-07-08,304,43890009,,,-1,354
16199.95,15184.76,1898.09,0,16199.95,2024.99,8,6,2018-07-08,348,43890010,,,-1,354
22.8,13.59,3.4,0,22.8,5.7,4,6,2018-07-08,218,43890011,,,-1,354
6074.98,5694.28,1898.09,0,6074.98,2024.99,3,6,2018-07-08,351,43890012,,,-1,354
2429.28,2097.28,699.09,0,2429.28,809.76,3,6,2018-07-08,300,43890013,,,-1,354
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2018-08-08,348,43891001,,,-1,29
11.4,6.79,3.4,0,11.4,5.7,2,6,2018-08-08,219,43891002,,,-1,29
2024.99,1898.09,1898.09,0,2024.99,2024.99,1,6,2018-08-08,351,43891003,,,-1,29
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,6,2018-08-08,346,43891004,,,-1,29
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,6,2018-08-08,344,43891005,,,-1,29
22.8,13.59,3.4,0,22.8,5.7,4,6,2018-08-08,218,43891006,,,-1,29
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2018-08-08,349,43891007,,,-1,29
6119.98,5736.46,1912.15,0,6119.98,2039.99,3,6,2018-08-08,345,43891008,,,-1,29
4049.99,3796.19,1898.09,0,4049.99,2024.99,2,6,2018-08-08,350,43891009,,,-1,29
838.92,826.29,413.15,0,838.92,419.46,2,4,2018-08-08,326,43892001,,,-1,167
86.52,95.17,31.72,0,86.52,28.84,3,4,2018-08-08,232,43892002,,,-1,167
4293.92,4342.59,2171.29,0,4293.92,2146.96,2,4,2018-08-08,314,43892003,,,-1,167
15.56,17.12,5.71,0,15.56,5.19,3,4,2018-08-08,223,43892004,,,-1,167
838.92,826.29,413.15,0,838.92,419.46,2,4,2018-08-08,328,43892005,,,-1,167
2097.29,2065.73,413.15,0,2097.29,419.46,5,4,2018-08-08,322,43892006,,,-1,167
183.94,181.49,181.49,0,183.94,183.94,1,4,2018-08-08,270,43892007,,,-1,167
40.37,24.06,12.03,0,40.37,20.19,2,4,2018-08-08,220,43892008,,,-1,167
1749.59,1769.42,884.71,0,1749.59,874.79,2,4,2018-08-08,315,43892009,,,-1,167
1258.38,1239.44,413.15,0,1258.38,419.46,3,4,2018-08-08,342,43892010,,,-1,167
1677.84,1652.59,413.15,0,1677.84,419.46,4,4,2018-08-08,324,43892011,,,-1,167
2624.38,2654.12,884.71,0,2624.38,874.79,3,4,2018-08-08,319,43892012,,,-1,167
838.92,826.29,413.15,0,838.92,419.46,2,4,2018-08-08,332,43892013,,,-1,167
419.46,413.15,413.15,0,419.46,419.46,1,6,2018-08-08,342,43893001,,,-1,370
17.1,10.19,3.4,0,17.1,5.7,3,1,2018-08-08,219,43894001,,,-1,559
